time_s,n_samples,mean_price_impact,std_price_impact,q05_price_impact,q95_price_impact
0.326,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.328,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.33,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.332,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.334,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.336,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.338,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.34,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.342,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.34400000000000003,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.34600000000000003,200,0.08011244407557488,0.06435612447778279,0.0,0.1849944531284273
0.34800000000000003,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.35000000000000003,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.352,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.354,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.356,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.358,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.36,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.362,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.364,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.366,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.368,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.37,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.372,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.374,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.376,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.378,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.38,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.382,200,0.0800732117935914,0.06436383841761797,0.0,0.1849944531284273
0.384,200,0.07967121925352134,0.06421143418503432,0.0,0.1849944531284273
0.386,200,0.07970571818224945,0.06424520347457359,0.0,0.1858569263466296
0.388,200,0.07977023546250445,0.0643092819844416,0.0,0.18746985835300456
0.39,200,0.07997208684725689,0.06431286079666176,0.0,0.18746985835300456
0.392,200,0.08060207377916946,0.06430812080070274,0.0,0.18746985835300456
0.394,200,0.08074534633,0.06432404537857904,0.0,0.18746985835300456
0.396,200,0.08074534633,0.06432404537857904,0.0,0.18746985835300456
0.398,200,0.08087523330562447,0.0644546899325981,0.0,0.1907170327436165
0.4,200,0.07910825061916808,0.0583670209030122,0.0,0.19081582736661354
0.402,200,0.07508734640018483,0.04986484313261301,0.0,0.15635278477083198
0.404,200,0.07508734640018483,0.04986484313261301,0.0,0.15635278477083198
0.406,200,0.07508734640018483,0.04986484313261301,0.0,0.15635278477083198
0.40800000000000003,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.41000000000000003,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.41200000000000003,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.41400000000000003,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.41600000000000004,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.418,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.42,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.422,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.424,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.426,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.428,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.43,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.432,200,0.0671802466744054,0.05378421862137084,0.0,0.15635278477083198
0.434,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.436,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.438,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.44,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.442,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.444,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.446,200,0.06742408214813352,0.05368671408859216,0.0,0.15635278477083198
0.448,200,0.05932024865636715,0.04925135860882383,0.0,0.15007687423229055
0.45,200,0.05932024865636715,0.04925135860882383,0.0,0.15007687423229055
0.452,200,0.05932024865636715,0.04925135860882383,0.0,0.15007687423229055
0.454,200,0.05932024865636715,0.04925135860882383,0.0,0.15007687423229055
0.456,200,0.0575394011975457,0.04969262210511216,0.0,0.15007687423229055
0.458,200,0.05255779584767103,0.04664488982154441,0.0,0.1497465631513148
0.46,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.462,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.464,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.466,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.468,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.47000000000000003,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.47200000000000003,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.47400000000000003,200,0.052573151522636474,0.046665523781146544,0.0,0.1497465631513148
0.47600000000000003,200,0.05609052714314177,0.047070361036238025,0.0,0.1497465631513148
0.47800000000000004,200,0.05609052714314177,0.047070361036238025,0.0,0.1497465631513148
0.48,200,0.05609052714314177,0.047070361036238025,0.0,0.1497465631513148
0.482,200,0.05635694792466521,0.046765176673847005,0.0,0.1497465631513148
0.484,200,0.05817539553463542,0.049263433475624376,0.0,0.1497465631513148
0.486,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.488,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.49,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.492,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.494,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.496,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.498,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.5,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.502,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.504,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.506,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.508,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.51,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.512,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.514,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.516,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.518,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.52,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.522,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.524,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.526,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.528,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.53,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.532,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.534,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.536,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.538,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.54,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.542,200,0.0583423895634826,0.04955313221258701,0.0,0.1497465631513148
0.544,200,0.06007102206831253,0.049223278581872594,0.0,0.1497465631513148
0.546,200,0.06007102206831253,0.049223278581872594,0.0,0.1497465631513148
0.548,200,0.06007102206831253,0.049223278581872594,0.0,0.1497465631513148
0.55,200,0.06007102206831253,0.049223278581872594,0.0,0.1497465631513148
0.552,200,0.060619988720711275,0.04931163059983409,0.0,0.1497465631513148
0.554,200,0.060619988720711275,0.04931163059983409,0.0,0.1497465631513148
0.556,200,0.060619988720711275,0.04931163059983409,0.0,0.1497465631513148
0.558,200,0.06048317269154446,0.04994178426884455,0.0,0.1497465631513148
0.56,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.562,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5640000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5660000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5680000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5700000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5720000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5740000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.5760000000000001,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.578,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.58,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.582,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.584,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.586,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.588,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.59,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.592,200,0.0655588314715243,0.05017412605518134,0.0,0.1497465631513148
0.594,200,0.06620663521700867,0.050627401994995845,0.0,0.1497465631513148
0.596,200,0.06620663521700867,0.050627401994995845,0.0,0.1497465631513148
0.598,200,0.06620663521700867,0.050627401994995845,0.0,0.1497465631513148
0.6,200,0.06620663521700867,0.050627401994995845,0.0,0.1497465631513148
0.602,200,0.06620663521700867,0.050627401994995845,0.0,0.1497465631513148
0.604,200,0.06698554437428916,0.051533288853292517,0.0,0.14819385991346007
0.606,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.608,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.61,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.612,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.614,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.616,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.618,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.62,200,0.066903294112031,0.05153491953692977,0.0,0.14819385991346007
0.622,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.624,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.626,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.628,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.63,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.632,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.634,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.636,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.638,200,0.07639604182480694,0.07729743708595829,0.0,0.19522183065066648
0.64,200,0.07810163249839187,0.0770569476964361,0.0,0.19522183065066648
0.642,200,0.07810163249839187,0.0770569476964361,0.0,0.19522183065066648
0.644,200,0.07810163249839187,0.0770569476964361,0.0,0.19522183065066648
0.646,200,0.07810163249839187,0.0770569476964361,0.0,0.19522183065066648
0.648,200,0.07810163249839187,0.0770569476964361,0.0,0.19522183065066648
0.65,200,0.0853421953349593,0.07939226396611074,0.0,0.19758924848646844
0.652,200,0.08702753126272428,0.07805049410566066,0.0,0.19758924848646844
0.654,200,0.08702753126272428,0.07805049410566066,0.0,0.19758924848646844
0.656,200,0.08935848614013876,0.0761293617820233,1.627350000000002e-05,0.19758924848646844
0.658,200,0.08935848614013876,0.0761293617820233,1.627350000000002e-05,0.19758924848646844
0.66,200,0.08935848614013876,0.0761293617820233,1.627350000000002e-05,0.19758924848646844
0.662,200,0.0881731463829879,0.0759709550010418,1.627350000000002e-05,0.19764910445925005
0.664,200,0.0881731463829879,0.0759709550010418,1.627350000000002e-05,0.19764910445925005
0.666,200,0.0881731463829879,0.0759709550010418,1.627350000000002e-05,0.19764910445925005
0.668,200,0.0881731463829879,0.0759709550010418,1.627350000000002e-05,0.19764910445925005
0.67,200,0.08777814409689341,0.07577844925017352,1.627350000000002e-05,0.19764910445925005
0.672,200,0.08777814409689341,0.07577844925017352,1.627350000000002e-05,0.19764910445925005
0.674,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.676,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.678,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.68,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.682,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.684,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.686,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6880000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6900000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6920000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6940000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6960000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.6980000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.7000000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.7020000000000001,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.704,200,0.08770853085828094,0.07575756400745587,1.627350000000002e-05,0.19764910445925005
0.706,200,0.08774124300415988,0.07574087284773647,1.627350000000002e-05,0.19764910445925005
0.708,200,0.08755970340506267,0.07575981969118786,1.627350000000002e-05,0.19764910445925005
0.71,200,0.08755970340506267,0.07575981969118786,1.627350000000002e-05,0.19764910445925005
0.712,200,0.08627021022831884,0.07614065769086173,1.627350000000002e-05,0.19764910445925005
0.714,200,0.08627021022831884,0.07614065769086173,1.627350000000002e-05,0.19764910445925005
0.716,200,0.08627021022831884,0.07614065769086173,1.627350000000002e-05,0.19764910445925005
0.718,200,0.08627021022831884,0.07614065769086173,1.627350000000002e-05,0.19764910445925005
0.72,200,0.08626358793278373,0.07613588255268122,1.627350000000002e-05,0.19764910445925005
0.722,200,0.08626358793278373,0.07613588255268122,1.627350000000002e-05,0.19764910445925005
0.724,200,0.08626358793278373,0.07613588255268122,1.627350000000002e-05,0.19764910445925005
0.726,200,0.08626358793278373,0.07613588255268122,1.627350000000002e-05,0.19764910445925005
