episode_id,policy_path_id,window_start,cycle_id,cycle_start_time_s,posting_end_time_s,cycle_end_time_s,n_posted_orders,n_filled_orders,n_canceled_orders
1,6,2025-05-29 10:31:00.019683-04:00,1,0.4509495635192186,0.5509495635192186,0.8517610616608946,10,3,7
1,6,2025-05-29 10:31:00.019683-04:00,2,0.9017610616608946,1.0017610616608947,1.3026673912286781,10,3,7
1,7,2025-05-29 10:31:00.019683-04:00,0,0.0,0.1,0.48425598747358656,10,3,7
1,7,2025-05-29 10:31:00.019683-04:00,1,0.5342559874735866,0.6342559874735866,0.935202289127305,10,3,7
1,7,2025-05-29 10:31:00.019683-04:00,2,0.985202289127305,1.085202289127305,1.3857805261080878,10,3,7
1,8,2025-05-29 10:31:00.019683-04:00,0,0.0,0.1,0.4008576604931475,10,3,7
1,8,2025-05-29 10:31:00.019683-04:00,1,0.4508576604931475,0.5508576604931475,0.8517728727548665,10,3,7
1,8,2025-05-29 10:31:00.019683-04:00,2,0.9017728727548665,1.0017728727548665,1.302422857286081,10,3,7
1,9,2025-05-29 10:31:00.019683-04:00,0,0.0,0.1,0.4009180520132809,10,3,7
1,9,2025-05-29 10:31:00.019683-04:00,1,0.4509180520132809,0.5509180520132809,0.8518848930277588,10,3,7
1,9,2025-05-29 10:31:00.019683-04:00,2,0.9018848930277589,1.0018848930277588,1.4233139682805949,10,3,7
2,0,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40067297608218555,10,3,7
2,0,2025-05-29 10:32:00.032150-04:00,1,0.45067297608218554,0.5506729760821856,0.851623612459319,10,3,7
2,0,2025-05-29 10:32:00.032150-04:00,2,0.901623612459319,1.001623612459319,1.3025992269096947,10,3,7
2,1,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.4009227810986844,10,3,7
2,1,2025-05-29 10:32:00.032150-04:00,1,0.4509227810986844,0.5509227810986844,0.8516606045165593,10,3,7
2,1,2025-05-29 10:32:00.032150-04:00,2,0.9016606045165594,1.0016606045165595,1.3024841710508503,10,3,7
2,2,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40095516649220925,10,3,7
2,2,2025-05-29 10:32:00.032150-04:00,1,0.45095516649220924,0.5509551664922092,0.8519119246245599,10,3,7
2,2,2025-05-29 10:32:00.032150-04:00,2,0.9019119246245599,1.00191192462456,1.3028646339555172,10,3,7
2,3,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.4007779452357535,10,3,7
2,3,2025-05-29 10:32:00.032150-04:00,1,0.4507779452357535,0.5507779452357535,0.8516505325185355,10,3,7
2,3,2025-05-29 10:32:00.032150-04:00,2,0.9016505325185356,1.0016505325185356,1.3022050696606033,10,3,7
2,4,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.4355681921170317,10,3,7
2,4,2025-05-29 10:32:00.032150-04:00,1,0.48556819211703167,0.5855681921170317,0.886507561476861,10,3,7
2,4,2025-05-29 10:32:00.032150-04:00,2,0.9365075614768611,1.036507561476861,1.337405828575013,10,3,7
2,5,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40086809975977933,10,3,7
2,5,2025-05-29 10:32:00.032150-04:00,1,0.4508680997597793,0.5508680997597794,0.8517157962182546,10,3,7
2,5,2025-05-29 10:32:00.032150-04:00,2,0.9017157962182546,1.0017157962182546,1.3025757285301747,10,3,7
2,6,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40088501438843366,10,3,7
2,6,2025-05-29 10:32:00.032150-04:00,1,0.45088501438843365,0.5508850143884336,0.8516655762896391,10,3,7
2,6,2025-05-29 10:32:00.032150-04:00,2,0.9016655762896392,1.0016655762896391,1.3026064112332243,10,3,7
2,7,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40091810069185907,10,3,7
2,7,2025-05-29 10:32:00.032150-04:00,1,0.45091810069185906,0.5509181006918591,0.8518328261258282,10,3,7
2,7,2025-05-29 10:32:00.032150-04:00,2,0.9018328261258283,1.0018328261258282,1.3653088498421284,10,3,7
2,8,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.40091263024660656,10,3,7
2,8,2025-05-29 10:32:00.032150-04:00,1,0.45091263024660655,0.5509126302466065,0.8545751347466026,10,3,7
2,8,2025-05-29 10:32:00.032150-04:00,2,0.9045751347466027,1.0045751347466028,1.4038119205798978,10,3,7
2,9,2025-05-29 10:32:00.032150-04:00,0,0.0,0.1,0.4753057894351532,10,3,7
2,9,2025-05-29 10:32:00.032150-04:00,1,0.5253057894351533,0.6253057894351532,0.9262220613256481,10,3,7
2,9,2025-05-29 10:32:00.032150-04:00,2,0.9762220613256481,1.0762220613256481,1.3768674674005692,10,3,7
3,0,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.40085439319249033,10,3,7
3,0,2025-05-29 10:33:00.066354-04:00,1,0.4508543931924903,0.5508543931924903,1.4696663592718848,10,3,7
3,0,2025-05-29 10:33:00.066354-04:00,2,1.5196663592718849,1.619666359271885,1.920581465232049,10,3,7
3,1,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4008690394773661,10,3,7
3,1,2025-05-29 10:33:00.066354-04:00,1,0.45086903947736606,0.5508690394773661,0.8518562032009899,10,3,7
3,1,2025-05-29 10:33:00.066354-04:00,2,0.9018562032009899,1.00185620320099,1.3028273677888922,10,3,7
3,2,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.40097860848557004,10,3,7
3,2,2025-05-29 10:33:00.066354-04:00,1,0.45097860848557003,0.55097860848557,0.8519549900928454,10,3,7
3,2,2025-05-29 10:33:00.066354-04:00,2,0.9019549900928454,1.0019549900928455,1.302680201900815,10,3,7
3,3,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4009237056236304,10,3,7
3,3,2025-05-29 10:33:00.066354-04:00,1,0.4509237056236304,0.5509237056236304,0.8517418690880841,10,3,7
3,3,2025-05-29 10:33:00.066354-04:00,2,0.9017418690880842,1.0017418690880842,1.3024119585452587,10,3,7
