episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,filled,fill_time_s,cancel_time_s,terminal_time_s,terminal_action
0,1,2025-05-29 10:30:00.006003-04:00,1,13,3,0.4809849262282567,1,False,,0.8512035490852328,0.8512035490852328,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,14,4,0.4909849262282567,1,False,,0.8512145378903323,0.8512145378903323,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5009849262282567,1,False,,0.8512226387801554,0.8512226387801554,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,16,6,0.5109849262282566,1,False,,0.8512851713543595,0.8512851713543595,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,17,7,0.5209849262282567,1,False,,0.8515793909193357,0.8515793909193357,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,18,8,0.5309849262282567,1,False,,0.8516261687183412,0.8516261687183412,cancel
0,1,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5409849262282567,1,False,,0.8519358918308337,0.8519358918308337,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9019358918308338,1,True,1.0741902356733248,,1.0741902356733248,fill
0,1,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9119358918308338,1,False,,1.3020067879265902,1.3020067879265902,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9219358918308338,1,False,,1.3020560200368496,1.3020560200368496,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9319358918308338,1,False,,1.3021948387236042,1.3021948387236042,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9419358918308338,1,False,,1.3022234050297594,1.3022234050297594,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9519358918308338,1,False,,1.3022725751960023,1.3022725751960023,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9619358918308338,1,False,,1.3024160357998071,1.3024160357998071,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9719358918308338,1,False,,1.3025300361924994,1.3025300361924994,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9819358918308337,1,False,,1.3026318216282333,1.3026318216282333,cancel
0,1,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9919358918308337,1,False,,1.3027825804570443,1.3027825804570443,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,True,0.11912364766951217,,0.11912364766951217,fill
0,2,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,True,0.12980230185123137,,0.12980230185123137,fill
0,2,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,False,,0.40007807666601286,0.40007807666601286,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,3,3,0.03,1,False,,0.4002425274581698,0.4002425274581698,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,4,4,0.04,1,False,,0.40027783748263235,0.40027783748263235,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,5,5,0.05,1,False,,0.40041715525453714,0.40041715525453714,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,6,6,0.06,1,False,,0.40044214936108785,0.40044214936108785,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,7,7,0.07,1,False,,0.4005179276359619,0.4005179276359619,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,8,8,0.08,1,False,,0.4005459528324229,0.4005459528324229,cancel
0,2,2025-05-29 10:30:00.006003-04:00,0,9,9,0.09,1,False,,0.4007478485168263,0.4007478485168263,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4507478485168263,1,True,0.6111256998758738,,0.6111256998758738,fill
