episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,fill_time_s,qty,impact_left,cost_jump,contribution,cumulative_cost
4,6,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4609829012415444,0.6539534150549133,1,0.005907116007255579,0.005907116007255579,0.005907116007255579,0.013639041527923494
4,6,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4709829012415444,0.6544709931244406,1,0.005907116007255579,0.005907116007255579,0.005907116007255579,0.019546157535179073
4,6,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4809829012415444,0.654614868585845,1,0.005907116007255579,0.005907116007255579,0.005907116007255579,0.02545327354243465
4,7,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,0.1250561507003602,1,0.0018547136855667642,0.0018547136855667642,0.0018547136855667642,0.0018547136855667642
4,7,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4509326238369561,0.6054929308582473,1,0.004392986815769934,0.004392986815769934,0.004392986815769934,0.006247700501336698
4,8,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,0.28713248298536787,1,0.0034072881767154687,0.0034072881767154687,0.0034072881767154687,0.0034072881767154687
4,8,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,0.3034637294225741,1,0.0034072881767154687,0.0034072881767154687,0.0034072881767154687,0.0068145763534309374
4,8,2025-05-29 10:34:00.013360-04:00,1,10,0,0.45099759918088345,1.16731999487008,1,0.0069983840075587165,0.0069983840075587165,0.0069983840075587165,0.013812960360989654
4,8,2025-05-29 10:34:00.013360-04:00,2,20,0,1.2282289352359164,1.4906554231388551,1,0.008006360879256108,0.008006360879256108,0.008006360879256108,0.021819321240245763
4,8,2025-05-29 10:34:00.013360-04:00,2,21,1,1.2382289352359164,1.4961401337676319,1,0.008006360879256108,0.008006360879256108,0.008006360879256108,0.029825682119501873
4,8,2025-05-29 10:34:00.013360-04:00,2,22,2,1.2482289352359164,1.4989068931547196,1,0.008006360879256108,0.008006360879256108,0.008006360879256108,0.03783204299875798
4,9,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,0.21237024207495664,1,0.002110100070349218,0.002110100070349218,0.002110100070349218,0.002110100070349218
4,9,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4507244849518368,0.5886945684772589,1,0.004341596815769934,0.004341596815769934,0.004341596815769934,0.006451696886119152
4,9,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4607244849518368,0.5915455906367415,1,0.004341596815769934,0.004341596815769934,0.004341596815769934,0.010793293701889086
4,9,2025-05-29 10:34:00.013360-04:00,1,12,2,0.47072448495183683,0.5923347433059059,1,0.004341596815769934,0.004341596815769934,0.004341596815769934,0.01513489051765902
4,9,2025-05-29 10:34:00.013360-04:00,1,13,3,0.48072448495183684,0.5977330658684344,1,0.004341596815769934,0.004341596815769934,0.004341596815769934,0.019476487333428952
4,9,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9015035831232201,1.2279845774404794,1,0.006364574007558716,0.006364574007558716,0.006364574007558716,0.025841061340987667
5,0,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.20406556420435634,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,0,2025-05-29 10:35:00.009384-04:00,0,1,1,0.01,0.2240778247057227,1,0.0009382414451723589,0.0009382414451723589,0.0009382414451723589,0.001684097358115424
5,0,2025-05-29 10:35:00.009384-04:00,0,2,2,0.02,0.24901147248085626,1,0.0009382414451723589,0.0009382414451723589,0.0009382414451723589,0.0026223388032877827
5,0,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9019513671969099,1.3140135264552737,1,0.0030934286658613587,0.0030934286658613587,0.0030934286658613587,0.0057157674691491415
5,1,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.1648496247497463,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,1,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4509823407193928,0.6100700172603408,1,0.0017187703144009847,0.0017187703144009847,0.0017187703144009847,0.00246462622734405
5,1,2025-05-29 10:35:00.009384-04:00,1,11,1,0.4609823407193928,0.6207548113035595,1,0.0017187703144009847,0.0017187703144009847,0.0017187703144009847,0.004183396541745035
5,1,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9019582466604126,1.2053812412318246,1,0.0030591686658613584,0.0030591686658613584,0.0030591686658613584,0.007242565207606393
5,2,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.1776207670085655,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,2,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4509927136270196,0.7685702023673968,1,0.002135601709622889,0.002135601709622889,0.002135601709622889,0.002881457622565954
5,2,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9019383864713939,1.0399258940235074,1,0.002265070444466479,0.002265070444466479,0.002265070444466479,0.005146528067032433
5,3,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.1261858290616004,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,3,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4506728249506897,1.2114011385779475,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.003907804578804424
5,3,2025-05-29 10:35:00.009384-04:00,1,11,1,0.46067282495068973,1.2255559106234413,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.007069753244665782
5,3,2025-05-29 10:35:00.009384-04:00,2,20,0,1.2864100454044742,1.448361695872618,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.01023170191052714
