time_s,n_samples,mean_cost,std_cost,q05_cost,q25_cost,median_cost,q75_cost,q95_cost
0.85,200,0.2063159574719029,0.25240672906040235,0.0,0.032566265896497894,0.15275572202123527,0.28085135578563125,0.5457682656569637
0.852,200,0.20669240495294758,0.2523752117049931,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.854,200,0.20669240495294758,0.2523752117049931,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.856,200,0.20669240495294758,0.2523752117049931,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.858,200,0.20669240495294758,0.2523752117049931,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.86,200,0.20669240495294758,0.2523752117049931,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.862,200,0.2070880584654826,0.25222274235634684,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.864,200,0.2070880584654826,0.25222274235634684,0.0,0.032566265896497894,0.15635278477083198,0.28085135578563125,0.5457682656569637
0.866,200,0.2084595873306933,0.25219731966419434,0.0,0.03829451712004528,0.15852124258213524,0.28085135578563125,0.5457682656569637
0.868,200,0.2084595873306933,0.25219731966419434,0.0,0.03829451712004528,0.15852124258213524,0.28085135578563125,0.5457682656569637
0.87,200,0.20885584039322833,0.2526703991372966,0.0,0.03829451712004528,0.15852124258213524,0.28085135578563125,0.5482313952425835
0.872,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.874,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.876,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.878,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.88,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.882,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.884,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.886,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.888,200,0.20963760431708248,0.25274900408243545,0.0,0.03829451712004528,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.89,200,0.20991509894534613,0.2525480715504936,0.0,0.03949449211950491,0.16117448029153186,0.2846816877701926,0.5482313952425835
0.892,200,0.21264113917771868,0.25516610770715575,0.0,0.03949449211950491,0.16117448029153186,0.29382433511085365,0.5564527511975822
0.894,200,0.21291863380598233,0.2550244942813258,0.0,0.03949449211950491,0.16117448029153186,0.29382433511085365,0.5564527511975822
0.896,200,0.2147719895563553,0.2600286554006187,0.0,0.03949449211950491,0.16117448029153186,0.29382433511085365,0.5564527511975822
0.898,200,0.2150494841846189,0.25982784138882786,0.0,0.04012978852326217,0.16117448029153186,0.29382433511085365,0.5564527511975822
0.9,200,0.2150494841846189,0.25982784138882786,0.0,0.04012978852326217,0.16117448029153186,0.29382433511085365,0.5564527511975822
0.902,200,0.21583124810847307,0.2598855575589104,0.0,0.04012978852326217,0.1616592601896252,0.29495902697109144,0.5564527511975822
0.904,200,0.21686202529779078,0.26024673121515196,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5564527511975822
0.906,200,0.21773470977979043,0.2610499563451711,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5564527511975822
0.908,200,0.21773470977979043,0.2610499563451711,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5564527511975822
0.91,200,0.21851647370364458,0.26156939124659845,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5564527511975822
0.912,200,0.2192697562646986,0.26243846217510075,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5994451884872695
0.914,200,0.2192697562646986,0.26243846217510075,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5994451884872695
0.916,200,0.2192697562646986,0.26243846217510075,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5994451884872695
0.918,200,0.2192697562646986,0.26243846217510075,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5994451884872695
0.92,200,0.2192697562646986,0.26243846217510075,0.0,0.04012978852326217,0.16174504312297072,0.2974169701223597,0.5994451884872695
0.922,200,0.21970687655848714,0.26235675205355585,0.0,0.04012978852326217,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.924,200,0.21970687655848714,0.26235675205355585,0.0,0.04012978852326217,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.926,200,0.21970687655848714,0.26235675205355585,0.0,0.04012978852326217,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.928,200,0.22025125125085318,0.26201130957217617,0.0,0.04431050465489123,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.93,200,0.22062769873189786,0.2618520622120134,0.0,0.04431050465489123,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.932,200,0.22062769873189786,0.2618520622120134,0.0,0.04431050465489123,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.934,200,0.22062769873189786,0.2618520622120134,0.0,0.04431050465489123,0.16226813897504272,0.2974169701223597,0.5994451884872695
0.936,200,0.22246710150500826,0.26343376472249014,0.0,0.04431050465489123,0.16226813897504272,0.3021552999707356,0.6842755422479976
0.9380000000000001,200,0.22246710150500826,0.26343376472249014,0.0,0.04431050465489123,0.16226813897504272,0.3021552999707356,0.6842755422479976
0.9400000000000001,200,0.22246710150500826,0.26343376472249014,0.0,0.04431050465489123,0.16226813897504272,0.3021552999707356,0.6842755422479976
0.9420000000000001,200,0.22367656083078483,0.2642610049112124,0.0,0.04431050465489123,0.16226813897504272,0.3021552999707356,0.6842755422479976
0.9440000000000001,200,0.22367656083078483,0.2642610049112124,0.0,0.04431050465489123,0.16226813897504272,0.3021552999707356,0.6842755422479976
0.9460000000000001,200,0.22417940270049777,0.26408078376821253,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6842755422479976
0.9480000000000001,200,0.22417940270049777,0.26408078376821253,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6842755422479976
0.9500000000000001,200,0.2250584351012554,0.26389119864180677,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6842755422479976
0.9520000000000001,200,0.2260242968923661,0.2654344991836381,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.9540000000000001,200,0.2260242968923661,0.2654344991836381,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.9560000000000001,200,0.2260242968923661,0.2654344991836381,0.0,0.04431050465489123,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.9580000000000001,200,0.226267037927032,0.2652488941441709,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.96,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.962,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.964,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.966,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.968,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.97,200,0.2266434854080767,0.2650830058115829,0.0,0.047825749312522536,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.972,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.974,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.976,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.978,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.98,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.982,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.984,200,0.2270526447119579,0.2648193747124938,0.0,0.05026873542104769,0.16271779784908685,0.3021552999707356,0.6882009065237307
0.986,200,0.228116590155876,0.26454903970514154,0.0,0.05026873542104769,0.16461346038129054,0.3021552999707356,0.6882009065237307
0.988,200,0.228116590155876,0.26454903970514154,0.0,0.05026873542104769,0.16461346038129054,0.3021552999707356,0.6882009065237307
0.99,200,0.228116590155876,0.26454903970514154,0.0,0.05026873542104769,0.16461346038129054,0.3021552999707356,0.6882009065237307
0.992,200,0.22856233115736682,0.2645050687379389,0.0,0.05026873542104769,0.16702337954803959,0.3021552999707356,0.6882009065237307
0.994,200,0.22856233115736682,0.2645050687379389,0.0,0.05026873542104769,0.16702337954803959,0.3021552999707356,0.6882009065237307
0.996,200,0.22856233115736682,0.2645050687379389,0.0,0.05026873542104769,0.16702337954803959,0.3021552999707356,0.6882009065237307
0.998,200,0.22856233115736682,0.2645050687379389,0.0,0.05026873542104769,0.16702337954803959,0.3021552999707356,0.6882009065237307
1.0,200,0.22897149046124807,0.2643651935540726,0.0,0.05026873542104769,0.16794653026692272,0.3021552999707356,0.6882009065237307
1.002,200,0.2295225751652402,0.2640001153281779,0.0,0.05338692420269346,0.16794653026692272,0.3021552999707356,0.6882009065237307
1.004,200,0.22979375091839646,0.2639589886351826,0.0,0.05338692420269346,0.16864267883447698,0.3021552999707356,0.6882009065237307
1.006,200,0.23034483562238858,0.26382310431152534,0.0,0.05338692420269346,0.17033796411642294,0.3021552999707356,0.6882009065237307
1.008,200,0.23127036759075564,0.2639897295154934,0.0,0.05518298189735823,0.17033796411642294,0.3021552999707356,0.6882009065237307
1.01,200,0.23127036759075564,0.2639897295154934,0.0,0.05518298189735823,0.17033796411642294,0.3021552999707356,0.6882009065237307
1.012,200,0.231814462804337,0.26404567770915993,0.0,0.05518298189735823,0.17033796411642294,0.31270556954166395,0.6882009065237307
1.014,200,0.23205989994717766,0.2638572304699982,0.0,0.05518298189735823,0.17033796411642294,0.31270556954166395,0.6882009065237307
1.016,200,0.23296144991554477,0.263880232823139,0.0,0.05518298189735823,0.172134058629143,0.31270556954166395,0.6882009065237307
1.018,200,0.23376974621649288,0.2641570086962818,0.0,0.05518298189735823,0.172134058629143,0.3127703253913385,0.6882009065237307
1.02,200,0.2345546375347491,0.2640136736937572,0.0,0.05518298189735823,0.17613476233281394,0.3127703253913385,0.6882009065237307
1.022,200,0.23487805883512836,0.26390034256173467,0.0,0.05518298189735823,0.17738097648471846,0.3127703253913385,0.6882009065237307
1.024,200,0.23556713313221664,0.26377240447198463,0.0,0.05518298189735823,0.17738097648471846,0.3127703253913385,0.6882009065237307
1.026,200,0.23605543791789796,0.2635189917758122,0.0,0.05951247995164153,0.17738097648471846,0.3127703253913385,0.6882009065237307
1.028,200,0.236459586068372,0.26383987122343366,0.0,0.05951247995164153,0.17738097648471846,0.3127703253913385,0.6882009065237307
1.03,200,0.23681107913274702,0.2643627486174437,0.0,0.05951247995164153,0.17738097648471846,0.3127703253913385,0.6882009065237307
1.032,200,0.2390015169094721,0.26531973130701003,0.0,0.05951247995164153,0.180471335356663,0.31555307480008415,0.6882009065237307
1.034,200,0.2390015169094721,0.26531973130701003,0.0,0.05951247995164153,0.180471335356663,0.31555307480008415,0.6882009065237307
1.036,200,0.24024065852848087,0.26594440992319957,0.0,0.05951247995164153,0.180471335356663,0.31555307480008415,0.6882009065237307
1.038,200,0.2417963261578158,0.26530024096148885,0.0,0.060850331384613536,0.1819516659756467,0.31555307480008415,0.6882009065237307
1.04,200,0.24302004580356107,0.26561872884052745,0.0,0.060850331384613536,0.1819516659756467,0.32623354061480336,0.6882009065237307
1.042,200,0.2444001766632505,0.265753816623117,0.0,0.060850331384613536,0.1819516659756467,0.338295913189915,0.6882009065237307
1.044,200,0.2453932891065842,0.26593321452804686,0.0,0.060850331384613536,0.18296982431981784,0.338295913189915,0.6882009065237307
1.046,200,0.24630055788289745,0.26568969789471986,0.0,0.06453835807761905,0.18296982431981784,0.338295913189915,0.6882009065237307
1.048,200,0.24866489541660514,0.2660269103971701,0.0,0.06453835807761905,0.18663395510738645,0.338295913189915,0.6882009065237307
1.05,200,0.252071809430119,0.2659901242569441,0.0,0.07262272233838712,0.18663395510738645,0.3407449673977917,0.6882009065237307
1.052,200,0.25242313119449394,0.2660871623322782,0.0,0.07262272233838712,0.18663395510738645,0.3476215473321043,0.6882009065237307
1.054,200,0.2529650851580753,0.2668553503018482,0.0,0.07262272233838712,0.18663395510738645,0.3476215473321043,0.6882009065237307
1.056,200,0.2537664289275047,0.2662279697558333,0.0,0.07895870158012376,0.18663395510738645,0.3476215473321043,0.6882009065237307
1.058,200,0.25419012668371954,0.26612806359993785,0.0,0.07895870158012376,0.18677099510738648,0.3476215473321043,0.6882009065237307
1.06,200,0.25419012668371954,0.26612806359993785,0.0,0.07895870158012376,0.18677099510738648,0.3476215473321043,0.6882009065237307
1.062,200,0.2551113489401441,0.26658886178944025,0.0,0.07895870158012376,0.18873575382369095,0.3476215473321043,0.6882009065237307
1.064,200,0.25661756484002834,0.2669524203889166,0.0,0.08415822146883577,0.1908710783188886,0.3476215473321043,0.6882009065237307
1.066,200,0.2582588845281155,0.2669844497351752,0.0,0.08560502103899108,0.1908710783188886,0.36238507213942983,0.6882009065237307
1.068,200,0.25880962663210766,0.26656230454188984,0.0,0.09131359722769203,0.1908710783188886,0.36238507213942983,0.6882009065237307
1.07,200,0.25918607411315236,0.2663510128676624,0.0,0.10464531960856573,0.1908710783188886,0.36238507213942983,0.6882009065237307
1.072,200,0.2610696028026068,0.26608457212766046,0.0,0.10847030126251277,0.19411341541879085,0.36238507213942983,0.6882009065237307
1.074,200,0.2614948690488277,0.26596616712475407,0.0,0.10847030126251277,0.20396141701642184,0.36238507213942983,0.6882009065237307
1.076,200,0.26404246178660806,0.26718890683291613,0.0,0.10847030126251277,0.21694060252502553,0.36238507213942983,0.7190616923220472
1.078,200,0.26593518455046494,0.2678541019142715,0.0,0.10847030126251277,0.217069579387215,0.36238507213942983,0.7190616923220472
1.08,200,0.2678157535193934,0.26736538915291125,0.0,0.10877377917053274,0.21854257040303318,0.3681969151947177,0.7190616923220472
1.082,200,0.267983119527974,0.26745407456386183,0.0,0.10877377917053274,0.21854257040303318,0.3681969151947177,0.7190616923220472
1.084,200,0.267983119527974,0.26745407456386183,0.0,0.10877377917053274,0.21854257040303318,0.3681969151947177,0.7190616923220472
1.086,200,0.2704108366155745,0.2675842329920283,0.0,0.10877377917053274,0.2201701760268776,0.36902299727975485,0.7190616923220472
1.088,200,0.2709615787195666,0.2675939236213003,0.0,0.10877377917053274,0.2201701760268776,0.36902299727975485,0.7190616923220472
1.09,200,0.2709615787195666,0.2675939236213003,0.0,0.10877377917053274,0.2201701760268776,0.36902299727975485,0.7190616923220472
1.092,200,0.2715123208235587,0.2678302091217426,0.0,0.10877377917053274,0.2201701760268776,0.37080770625289655,0.7190616923220472
1.094,200,0.27307746584701464,0.2685963277228072,0.0,0.10877377917053274,0.2201701760268776,0.3725277550377716,0.7190616923220472
1.096,200,0.2749118673627413,0.269885016476387,0.0,0.10877377917053274,0.2201701760268776,0.37262611078838004,0.7190616923220472
1.098,200,0.2749118673627413,0.269885016476387,0.0,0.10877377917053274,0.2201701760268776,0.37262611078838004,0.7190616923220472
1.1,200,0.27580353572254324,0.2704303936460635,0.0,0.10877377917053274,0.22030721602687764,0.37262611078838004,0.7190616923220472
1.102,200,0.2761798975535879,0.2704038585127899,0.0,0.10877377917053274,0.2217787538459854,0.37262611078838004,0.7190616923220472
1.104,200,0.2761798975535879,0.2704038585127899,0.0,0.10877377917053274,0.2217787538459854,0.37262611078838004,0.7190616923220472
1.106,200,0.2770022814505495,0.27076537425054337,0.0,0.10877377917053274,0.2217787538459854,0.3727035077801587,0.7190616923220472
1.108,200,0.27859235337652344,0.2724142991357296,0.0,0.10877377917053274,0.2217787538459854,0.3727035077801587,0.7437395205769696
1.11,200,0.27963836917939,0.273024502147756,0.0,0.1098283937569834,0.2217787538459854,0.3727035077801587,0.7437395205769696
1.112,200,0.27963836917939,0.273024502147756,0.0,0.1098283937569834,0.2217787538459854,0.3727035077801587,0.7437395205769696
1.114,200,0.27990954493254633,0.27288053479973856,0.0,0.11025064864504376,0.2217787538459854,0.3727035077801587,0.7437395205769696
1.116,200,0.2801978779368343,0.272731534958644,0.0,0.11025064864504376,0.2217787538459854,0.3727035077801587,0.7437395205769696
1.118,200,0.28154920122843163,0.27252429999193867,0.0,0.11081975367869376,0.2242162084197655,0.3727035077801587,0.7437395205769696
1.12,200,0.28154920122843163,0.27252429999193867,0.0,0.11081975367869376,0.2242162084197655,0.3727035077801587,0.7437395205769696
1.122,200,0.28265431390255985,0.2741429210476796,0.0,0.11081975367869376,0.2242162084197655,0.3727035077801587,0.7598871408972776
1.124,200,0.2834176194014859,0.27413625591032237,0.0,0.11081975367869376,0.22707753736668201,0.3730028061482049,0.7598871408972776
1.1260000000000001,200,0.28495538874828935,0.27573991893312244,0.0,0.11081975367869376,0.22707753736668201,0.37546425500944625,0.766415134998556
1.1280000000000001,200,0.28495538874828935,0.27573991893312244,0.0,0.11081975367869376,0.22707753736668201,0.37546425500944625,0.766415134998556
1.1300000000000001,200,0.28495538874828935,0.27573991893312244,0.0,0.11081975367869376,0.22707753736668201,0.37546425500944625,0.766415134998556
1.1320000000000001,200,0.2849554743982894,0.2757398330045276,0.0,0.11081975367869376,0.22707753736668201,0.37546425500944625,0.766415134998556
1.1340000000000001,200,0.28495556004828937,0.27573974708122684,0.0,0.11081975367869376,0.22707753736668201,0.37546425500944625,0.766415134998556
1.1360000000000001,200,0.286889587914451,0.2777580866743587,0.0,0.11081975367869376,0.23201189178305887,0.37546425500944625,0.7666329226380316
1.1380000000000001,200,0.28779036173614436,0.27970051643443183,0.0,0.11081975367869376,0.23201189178305887,0.37546425500944625,0.7731158237855152
1.1400000000000001,200,0.288678757744391,0.2798784367311887,0.0,0.11081975367869376,0.23201189178305887,0.382173244747358,0.7731158237855152
1.1420000000000001,200,0.28914120230641677,0.28010405795235205,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.1440000000000001,200,0.28961015674659074,0.2799173167924687,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.1460000000000001,200,0.28961015674659074,0.2799173167924687,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.1480000000000001,200,0.2903295578982645,0.27963375987211764,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.1500000000000001,200,0.2906088585397443,0.27937496119186156,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.1520000000000001,200,0.2906088585397443,0.27937496119186156,0.0,0.11081975367869376,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.154,200,0.2911236755642173,0.2791040403046895,0.0,0.11287723196504464,0.23201189178305887,0.38714206606187296,0.7731158237855152
1.156,200,0.29191779323017014,0.27881845543340056,0.0,0.11531926656732916,0.23263628113437293,0.38714206606187296,0.7731158237855152
1.158,200,0.29191779323017014,0.27881845543340056,0.0,0.11531926656732916,0.23263628113437293,0.38714206606187296,0.7731158237855152
1.16,200,0.29305457958448666,0.2791017976700146,0.0,0.11531926656732916,0.23349795263675388,0.38714206606187296,0.7731158237855152
1.162,200,0.29305457958448666,0.2791017976700146,0.0,0.11531926656732916,0.23349795263675388,0.38714206606187296,0.7731158237855152
1.164,200,0.2933338802259664,0.2789522066153747,0.0,0.11531926656732916,0.23349795263675388,0.38714206606187296,0.7731158237855152
1.166,200,0.2935573378691502,0.27877770534593843,0.0,0.11531926656732916,0.23349795263675388,0.38714206606187296,0.7731158237855152
1.168,200,0.2953754997862414,0.2824988738732442,0.0,0.11531926656732916,0.23349795263675388,0.38714206606187296,0.9254542017820676
1.17,200,0.2962138706452354,0.282473818600837,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.172,200,0.29699684998788833,0.2823061445409801,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.174,200,0.29728441214217627,0.2820312557037937,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.176,200,0.29860749124936403,0.28207186921062927,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.178,200,0.29860749124936403,0.28207186921062927,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.18,200,0.29860749124936403,0.28207186921062927,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.182,200,0.29915822231028855,0.28159304450077405,0.0,0.11531926656732916,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.184,200,0.2999827513446646,0.28210427458343956,0.0,0.11569955894990071,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.186,200,0.3009403124603821,0.281941543129804,0.0,0.11569955894990071,0.23568259883663584,0.38953730073326837,0.9254542017820676
1.188,200,0.3015572821950078,0.28207146179095866,0.0,0.11569955894990071,0.23568259883663584,0.39264705034060043,0.9254542017820676
1.19,200,0.3021742519296336,0.28247096493752966,0.0,0.11569955894990071,0.23568259883663584,0.39264705034060043,0.9254542017820676
1.192,200,0.3027125035597216,0.28199443753000225,0.0,0.11569955894990071,0.23568259883663584,0.39264705034060043,0.9254542017820676
1.194,200,0.30424096488556507,0.28256766676796585,0.0,0.11569955894990071,0.23772839862044814,0.3993324144259565,0.9254542017820676
1.196,200,0.3044644225287489,0.28242226608891147,0.0,0.11834770865817419,0.23772839862044814,0.3993324144259565,0.9254542017820676
1.198,200,0.3050844868853946,0.2827429715430514,0.0,0.11834770865817419,0.23772839862044814,0.40501240925738385,0.9254542017820676
1.2,200,0.3050844868853946,0.2827429715430514,0.0,0.11834770865817419,0.23772839862044814,0.40501240925738385,0.9254542017820676
1.202,200,0.30614731972900044,0.2830540258635745,0.0,0.11834770865817419,0.23906294229295416,0.42597524045889346,0.9254542017820676
1.204,200,0.30643488188328843,0.2828880492826243,0.0,0.11916738595104258,0.23906294229295416,0.42597524045889346,0.9254542017820676
1.206,200,0.30740831550013764,0.283009621587976,0.0,0.11916738595104258,0.23906294229295416,0.4408926742923663,0.9254542017820676
1.208,200,0.30740831550013764,0.283009621587976,0.0,0.11916738595104258,0.23906294229295416,0.4408926742923663,0.9254542017820676
1.21,200,0.30740831550013764,0.283009621587976,0.0,0.11916738595104258,0.23906294229295416,0.4408926742923663,0.9254542017820676
1.212,200,0.30922655099795887,0.2849112274371463,0.0,0.12087414297841151,0.24061804899247494,0.4408926742923663,0.9356522453269487
1.214,200,0.30984670100460454,0.2851207402830581,0.0,0.12087414297841151,0.24061804899247494,0.4446294677445367,0.9356522453269487
1.216,200,0.30984670100460454,0.2851207402830581,0.0,0.12087414297841151,0.24061804899247494,0.4446294677445367,0.9356522453269487
1.218,200,0.31025577465848575,0.28496725590135097,0.0,0.12087414297841151,0.24179445688285597,0.4446294677445367,0.9356522453269487
1.22,200,0.31025577465848575,0.28496725590135097,0.0,0.12087414297841151,0.24179445688285597,0.4446294677445367,0.9356522453269487
1.222,200,0.31069403740587154,0.2847548186332133,0.0,0.12087414297841151,0.24179445688285597,0.4446294677445367,0.9356522453269487
1.224,200,0.31069403740587154,0.2847548186332133,0.0,0.12087414297841151,0.24179445688285597,0.4446294677445367,0.9356522453269487
1.226,200,0.3130614622646173,0.28768640266458195,0.0,0.12087414297841151,0.24309291855850024,0.4446294677445367,0.9356522453269487
1.228,200,0.3158639072400188,0.2926235120789116,0.0,0.12087414297841151,0.24369783219371538,0.4446294677445367,0.9548230639271832
1.23,200,0.3202313780164227,0.30307852287616216,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.232,200,0.3202313780164227,0.30307852287616216,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.234,200,0.3202378017664227,0.30308344624801875,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.236,200,0.3202378017664227,0.30308344624801875,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.238,200,0.3202378017664227,0.30308344624801875,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.24,200,0.3202378017664227,0.30308344624801875,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.242,200,0.32074256800173506,0.3031011213853733,0.0,0.12087414297841151,0.24412179606775952,0.4446294677445367,0.97630909807025
1.244,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.246,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.248,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.25,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.252,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.254,200,0.3215793195169476,0.3030516981037408,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.256,200,0.3218668816712356,0.3028270722095753,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.258,200,0.3219228959695315,0.30276917484859306,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.26,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.262,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.264,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.266,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.268,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.27,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.272,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.274,200,0.3222248590643673,0.30275485455282786,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.276,200,0.3230226418166233,0.30292518185842815,0.0,0.12087414297841151,0.24412179606775952,0.4546815463366801,0.97630909807025
1.278,200,0.3237395967840018,0.3027490878931604,0.0,0.12207547351806146,0.24412179606775952,0.4546815463366801,0.97630909807025
1.28,200,0.3239121770590143,0.30288170010746673,0.0,0.12207547351806146,0.24412179606775952,0.4546815463366801,0.97630909807025
1.282,200,0.32433564465523523,0.30258769971305016,0.0,0.1247263471226328,0.24412179606775952,0.4546815463366801,0.97630909807025
