episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,fill_time_s
0,6,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4509539437520781,1,0.75370073580642
0,6,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4609539437520781,1,0.7563003302789026
0,6,2025-05-29 10:30:00.006003-04:00,1,12,2,0.4709539437520781,1,0.7564435940160078
0,6,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9019469760814164,1,1.0808949550323619
0,6,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9119469760814164,1,1.0856299657418125
0,6,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9219469760814164,1,1.173387825930403
0,7,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,0.12853799029545188
0,7,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,0.13646718494644736
0,7,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,0.1424320726077155
0,7,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4509901283324019,1,0.7191055071984701
0,7,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4609901283324019,1,0.7263024984616963
0,7,2025-05-29 10:30:00.006003-04:00,1,12,2,0.4709901283324019,1,0.7431690585260105
0,7,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9018998576512288,1,1.1733817247776912
0,7,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9118998576512288,1,1.2192853530522423
0,7,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9218998576512288,1,1.2310099603199602
0,8,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,0.16972246828359658
0,8,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,0.17603576082086703
0,8,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,0.17792868969395986
0,8,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4508641352295956,1,0.6009273707428312
0,8,2025-05-29 10:30:00.006003-04:00,1,11,1,0.46086413522959563,1,0.6075768160909202
0,8,2025-05-29 10:30:00.006003-04:00,1,12,2,0.47086413522959564,1,0.620893648853437
0,8,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9018385623260482,1,1.4167832670693266
0,8,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9118385623260482,1,1.425467747109238
0,8,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9218385623260482,1,1.428664447998881
0,9,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,0.5376283865527776
0,9,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,0.5440183730391137
0,9,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,0.5502271310713109
0,9,2025-05-29 10:30:00.006003-04:00,1,10,0,0.6110836441641827,1,0.8695750526615766
0,9,2025-05-29 10:30:00.006003-04:00,1,11,1,0.6210836441641827,1,0.8843210865536644
0,9,2025-05-29 10:30:00.006003-04:00,1,12,2,0.6310836441641827,1,0.8883622529564439
0,9,2025-05-29 10:30:00.006003-04:00,2,20,0,1.061941857063915,1,1.2492367350631899
0,9,2025-05-29 10:30:00.006003-04:00,2,21,1,1.071941857063915,1,1.2892051579518802
0,9,2025-05-29 10:30:00.006003-04:00,2,22,2,1.081941857063915,1,1.3387606984176086
1,0,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.1263102317915966
1,0,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.1558451018066772
1,0,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.16501235600498182
1,0,2025-05-29 10:31:00.019683-04:00,1,10,0,0.45097629069243717,1,0.6674891408947841
1,0,2025-05-29 10:31:00.019683-04:00,1,11,1,0.4609762906924372,1,0.7087310532195394
1,0,2025-05-29 10:31:00.019683-04:00,1,12,2,0.4709762906924372,1,0.7387203138100766
1,0,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9019608173354883,1,1.012049376425602
1,0,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9119608173354883,1,1.0166511022871623
1,0,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9219608173354883,1,1.0442576582924776
1,1,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.2720679374588114
1,1,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.28559461483865534
1,1,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.3030271011790632
1,1,2025-05-29 10:31:00.019683-04:00,1,10,0,0.45084383707027165,1,0.8039478412754255
1,1,2025-05-29 10:31:00.019683-04:00,1,11,1,0.46084383707027166,1,0.8130500817131489
1,1,2025-05-29 10:31:00.019683-04:00,1,12,2,0.47084383707027166,1,0.813991046174376
1,1,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9017540981180787,1,1.0388004622372164
1,1,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9117540981180787,1,1.0399790095765595
1,1,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9217540981180787,1,1.0616878215913643
1,2,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.1839143156053407
1,2,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.193923332234594
1,2,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.2020426818483008
1,2,2025-05-29 10:31:00.019683-04:00,1,10,0,0.45089012593659544,1,0.7521554617059306
1,2,2025-05-29 10:31:00.019683-04:00,1,11,1,0.46089012593659545,1,0.783099212152544
1,2,2025-05-29 10:31:00.019683-04:00,1,12,2,0.47089012593659546,1,0.8016864426469685
1,2,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9015847160455813,1,1.0644116523407627
1,2,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9115847160455813,1,1.064926410761336
1,2,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9215847160455813,1,1.079544763555668
1,3,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.6682420315847644
1,3,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.672147893660071
1,3,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.679311464562017
1,3,2025-05-29 10:31:00.019683-04:00,1,10,0,0.7398714268535272,1,1.1263648585831614
1,3,2025-05-29 10:31:00.019683-04:00,1,11,1,0.7498714268535273,1,1.1428645397860364
1,3,2025-05-29 10:31:00.019683-04:00,1,12,2,0.7598714268535273,1,1.1482256542515474
1,3,2025-05-29 10:31:00.019683-04:00,2,20,0,1.2092080627449209,1,1.5813069579286836
1,3,2025-05-29 10:31:00.019683-04:00,2,21,1,1.2192080627449209,1,1.5900390007730196
1,3,2025-05-29 10:31:00.019683-04:00,2,22,2,1.229208062744921,1,1.608819887272061
1,4,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.11560888141630235
1,4,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.12842470338233458
1,4,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.13200590541832485
1,4,2025-05-29 10:31:00.019683-04:00,1,10,0,0.450765786103911,1,1.1753953665719963
1,4,2025-05-29 10:31:00.019683-04:00,1,11,1,0.460765786103911,1,1.1772041558548634
1,4,2025-05-29 10:31:00.019683-04:00,1,12,2,0.470765786103911,1,1.1774252009685129
1,4,2025-05-29 10:31:00.019683-04:00,2,20,0,1.2383738686917967,1,1.3538195042508228
1,4,2025-05-29 10:31:00.019683-04:00,2,21,1,1.2483738686917967,1,1.366394795732268
1,4,2025-05-29 10:31:00.019683-04:00,2,22,2,1.2583738686917967,1,1.3689011151508723
1,5,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.1241312261733798
1,5,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.1310387796067245
1,5,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.14296636437113888
1,5,2025-05-29 10:31:00.019683-04:00,1,10,0,0.4509529908682803,1,0.7427670073219937
1,5,2025-05-29 10:31:00.019683-04:00,1,11,1,0.4609529908682803,1,0.7474162640541782
1,5,2025-05-29 10:31:00.019683-04:00,1,12,2,0.4709529908682803,1,0.7524063480841965
1,5,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9017230653050984,1,1.0557905629495952
1,5,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9117230653050984,1,1.094711020877028
1,5,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9217230653050984,1,1.0962963079393175
1,6,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.10404375073639255
1,6,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.1108886099542621
1,6,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.11304211617737131
1,6,2025-05-29 10:31:00.019683-04:00,1,10,0,0.4509495635192186,1,0.565349604098381
1,6,2025-05-29 10:31:00.019683-04:00,1,11,1,0.4609495635192186,1,0.5683677475296444
1,6,2025-05-29 10:31:00.019683-04:00,1,12,2,0.47094956351921863,1,0.5870614958222367
1,6,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9017610616608946,1,1.0084818330706424
1,6,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9117610616608947,1,1.0159728285787077
1,6,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9217610616608947,1,1.019032038476213
1,7,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.45806686008000697
1,7,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.46872119223768655
1,7,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.47340356005597384
1,7,2025-05-29 10:31:00.019683-04:00,1,10,0,0.5342559874735866,1,0.7860554123955411
1,7,2025-05-29 10:31:00.019683-04:00,1,11,1,0.5442559874735866,1,0.798498940328376
1,7,2025-05-29 10:31:00.019683-04:00,1,12,2,0.5542559874735866,1,0.8390860399738449
1,7,2025-05-29 10:31:00.019683-04:00,2,20,0,0.985202289127305,1,1.1991700057033556
1,7,2025-05-29 10:31:00.019683-04:00,2,21,1,0.995202289127305,1,1.2015657113392424
1,7,2025-05-29 10:31:00.019683-04:00,2,22,2,1.005202289127305,1,1.2236582223155734
1,8,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.12078459623042893
1,8,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.12456407204179445
1,8,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.16172137149167626
1,8,2025-05-29 10:31:00.019683-04:00,1,10,0,0.4508576604931475,1,0.7026351914452411
1,8,2025-05-29 10:31:00.019683-04:00,1,11,1,0.4608576604931475,1,0.7034547276240571
1,8,2025-05-29 10:31:00.019683-04:00,1,12,2,0.47085766049314753,1,0.712665137449168
1,8,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9017728727548665,1,1.1194655992147722
1,8,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9117728727548665,1,1.1236717143804114
1,8,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9217728727548665,1,1.132570095006748
1,9,2025-05-29 10:31:00.019683-04:00,0,0,0,0.0,1,0.16951480496827598
1,9,2025-05-29 10:31:00.019683-04:00,0,1,1,0.01,1,0.17348124722196454
1,9,2025-05-29 10:31:00.019683-04:00,0,2,2,0.02,1,0.18317683290562686
1,9,2025-05-29 10:31:00.019683-04:00,1,10,0,0.4509180520132809,1,0.6840784230870754
1,9,2025-05-29 10:31:00.019683-04:00,1,11,1,0.4609180520132809,1,0.6908263277139333
1,9,2025-05-29 10:31:00.019683-04:00,1,12,2,0.4709180520132809,1,0.7055068290345685
1,9,2025-05-29 10:31:00.019683-04:00,2,20,0,0.9018848930277589,1,1.3990381966051741
1,9,2025-05-29 10:31:00.019683-04:00,2,21,1,0.9118848930277589,1,1.3999415429025253
1,9,2025-05-29 10:31:00.019683-04:00,2,22,2,0.9218848930277589,1,1.4125423592773494
